DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2023-06-03,Chest / Shoulders / Triceps,Dumbbell Bench Press,Chest,2,8,26.0
2023-06-03,Chest / Shoulders / Triceps,Dumbbell Bench Press,Chest,3,7,26.0
2023-06-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,1,8,22.0
2023-06-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,2,8,22.0
2023-06-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,3,7,22.0
2023-06-03,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,1,8,18.0
2023-06-03,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,2,8,18.0
2023-06-03,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,3,7,18.0
2023-06-03,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,1,11,11.0
2023-06-03,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,2,10,11.0
2023-06-03,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,3,9,14.0
2023-06-03,Chest / Shoulders / Triceps,Cable overhead triceps extension,Triceps,1,10,25.0
2023-06-03,Chest / Shoulders / Triceps,Cable overhead triceps extension,Triceps,2,9,25.0
2023-06-03,Chest / Shoulders / Triceps,Cable overhead triceps extension,Triceps,3,7,25.0
2023-06-03,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,1,11,36.0
2023-06-03,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,2,8,36.0
2023-06-03,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,3,7,36.0
2023-06-03,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,1,10,10.0
2023-06-03,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,2,9,10.0
2023-06-03,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,3,9,10.0
2023-06-03,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,4,8,10.0
2023-06-04,Legs,Barbell Squat,Legs,1,10,80.0
2023-06-04,Legs,Barbell Squat,Legs,2,7,80.0
2023-06-04,Legs,Barbell Squat,Legs,3,8,80.0
2023-06-04,Legs,Barbell Squat,Legs,4,9,60.0
2023-06-04,Legs,Romanian Deadlift With Dumbbells,Legs,1,10,24.0
2023-06-04,Legs,Romanian Deadlift With Dumbbells,Legs,2,7,26.0
2023-06-04,Legs,Romanian Deadlift With Dumbbells,Legs,3,7,26.0
2023-06-04,Legs,Leg Extensions,Legs,1,10,59.0
2023-06-04,Legs,Leg Extensions,Legs,2,7,59.0
2023-06-04,Legs,Leg Extensions,Legs,3,8,59.0
2023-06-04,Legs,Smith machine standing calf raise,Legs,1,13,60.0
2023-06-04,Legs,Smith machine standing calf raise,Legs,2,8,70.0
2023-06-04,Legs,Smith machine standing calf raise,Legs,3,8,70.0
2023-06-04,Legs,Lying Leg Curls,Legs,1,8,36.0
2023-06-04,Legs,Lying Leg Curls,Legs,2,7,36.0
2023-06-04,Legs,Lying Leg Curls,Legs,3,6,36.0
