DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2023-07-08,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,3,10,38.0
2023-07-08,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,1,10,14.0
2023-07-08,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,2,9,14.0
2023-07-08,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,3,10,14.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,1,13,9.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,2,6,12.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,3,7,10.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,4,6,10.0
2023-07-09,Legs,Barbell Squat,Legs,1,11,85.0
2023-07-09,Legs,Barbell Squat,Legs,2,9,90.0
2023-07-09,Legs,Barbell Squat,Legs,3,5,90.0
2023-07-09,Legs,Leg Press,Legs,1,11,100.0
2023-07-09,Legs,Leg Press,Legs,2,9,100.0
2023-07-09,Legs,Leg Press,Legs,3,10,100.0
2023-07-09,Legs,Lying Leg Curls,Legs,1,14,45.0
2023-07-09,Legs,Lying Leg Curls,Legs,2,9,50.0
2023-07-09,Legs,Leg Extensions,Legs,1,10,59.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,1,20,70.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,2,13,80.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,3,8,80.0
