DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2024-02-02,Back / Biceps,Pull-up,Back,1,7,15.0
2024-02-02,Back / Biceps,Pull-up,Back,2,6,15.0
2024-02-02,Back / Biceps,Pull-up,Back,3,7,10.0
2024-02-02,Back / Biceps,Pull-up,Back,4,6,10.0
2024-02-02,Back / Biceps,Reverse Barbell Row,Back,1,11,65.0
2024-02-02,Back / Biceps,Reverse Barbell Row,Back,2,9,65.0
2024-02-02,Back / Biceps,Reverse Barbell Row,Back,3,8,65.0
2024-02-02,Back / Biceps,Reverse Barbell Row,Back,4,7,65.0
2024-02-02,Back / Biceps,Hammer Curls,Biceps,1,8,16.0
2024-02-02,Back / Biceps,Hammer Curls,Biceps,2,6,16.0
2024-02-02,Back / Biceps,Hammer Curls,Biceps,3,7,14.0
2024-02-02,Back / Biceps,Incline dumbbell biceps curl,Biceps,1,6,12.0
2024-02-02,Back / Biceps,Incline dumbbell biceps curl,Biceps,2,8,12.0
2024-02-02,Back / Biceps,Incline dumbbell biceps curl,Biceps,3,7,12.0
2024-02-02,Back / Biceps,Incline dumbbell biceps curl,Biceps,4,7,12.0
2024-02-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,1,6,30.0
2024-02-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,2,8,28.0
2024-02-03,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,3,6,28.0
2024-02-03,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,1,9,40.0
2024-02-03,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,2,6,40.0
2024-02-03,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,3,5,40.0
2024-02-03,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,1,11,18.0
2024-02-03,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,2,8,18.0
2024-02-03,Chest / Shoulders / Triceps,Cable cross-over,Chest,1,8,23.0
2024-02-03,Chest / Shoulders / Triceps,Cable cross-over,Chest,2,7,23.0
2024-02-03,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,1,6,35.0
2024-02-03,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,2,6,35.0
2024-02-03,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,3,5,35.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,1,7,14.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,2,6,14.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,3,6,14.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,1,9,16.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,2,7,16.0
2024-02-03,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,3,7,16.0
2024-02-04,Legs,Barbell Squat,Legs,1,8,105.0
2024-02-04,Legs,Barbell Squat,Legs,2,7,105.0
2024-02-04,Legs,Barbell Squat,Legs,3,7,105.0
2024-02-04,Legs,Leg Press,Legs,1,7,145.0
2024-02-04,Legs,Leg Press,Legs,2,8,145.0
2024-02-04,Legs,Leg Press,Legs,3,7,145.0
2024-02-04,Legs,Seated Leg Curl,Legs,1,12,61.0
2024-02-04,Legs,Seated Leg Curl,Legs,2,8,66.0
2024-02-04,Legs,Seated Leg Curl,Legs,3,7,66.0
2024-02-04,Legs,Leg Extensions,Legs,1,9,89.0
2024-02-04,Legs,Leg Extensions,Legs,2,8,89.0
2024-02-04,Legs,Leg Extensions,Legs,3,7,89.0
2024-02-04,Legs,Smith machine standing calf raise,Legs,1,12,110.0
2024-02-04,Legs,Smith machine standing calf raise,Legs,2,11,110.0
2024-02-04,Legs,Smith machine standing calf raise,Legs,3,10,110.0
