DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2024-01-26,Back / Biceps,Pull-up,Back,1,7,15.0
2024-01-26,Back / Biceps,Pull-up,Back,2,6,15.0
2024-01-26,Back / Biceps,Pull-up,Back,3,7,10.0
2024-01-26,Back / Biceps,Pull-up,Back,4,6,10.0
2024-01-26,Back / Biceps,Reverse Barbell Row,Back,1,7,69.0
2024-01-26,Back / Biceps,Reverse Barbell Row,Back,2,9,65.0
2024-01-26,Back / Biceps,Reverse Barbell Row,Back,3,7,65.0
2024-01-26,Back / Biceps,Reverse Barbell Row,Back,4,7,65.0
2024-01-26,Back / Biceps,Hammer Curls,Biceps,1,8,16.0
2024-01-26,Back / Biceps,Hammer Curls,Biceps,2,9,14.0
2024-01-26,Back / Biceps,Hammer Curls,Biceps,3,7,14.0
2024-01-26,Back / Biceps,Incline dumbbell biceps curl,Biceps,1,8,12.0
2024-01-26,Back / Biceps,Incline dumbbell biceps curl,Biceps,2,10,12.0
2024-01-26,Back / Biceps,Incline dumbbell biceps curl,Biceps,3,7,12.0
2024-01-26,Back / Biceps,Incline dumbbell biceps curl,Biceps,4,7,12.0
2024-01-27,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,1,9,30.0
2024-01-27,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,2,7,30.0
2024-01-27,Chest / Shoulders / Triceps,Incline dumbbell bench press,Chest,3,5,30.0
2024-01-27,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,1,9,35.0
2024-01-27,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,2,8,35.0
2024-01-27,Chest / Shoulders / Triceps,Leverage Chest Press,Chest,3,8,35.0
2024-01-27,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,1,8,18.0
2024-01-27,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,2,6,18.0
2024-01-27,Chest / Shoulders / Triceps,Cable cross-over,Chest,1,8,20.0
2024-01-27,Chest / Shoulders / Triceps,Cable cross-over,Chest,2,8,20.0
2024-01-27,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,1,12,30.0
2024-01-27,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,2,10,30.0
2024-01-27,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,3,8,30.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,1,7,14.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,2,5,14.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable triceps extension,Triceps,3,5,14.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,1,12,14.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,2,7,14.0
2024-01-27,Chest / Shoulders / Triceps,Single-arm cable lateral raise,Shoulders,3,7,14.0
2024-01-28,Legs,Barbell Squat,Legs,1,8,100.0
2024-01-28,Legs,Barbell Squat,Legs,2,6,105.0
2024-01-28,Legs,Barbell Squat,Legs,3,7,100.0
2024-01-28,Legs,Leg Press,Legs,1,8,140.0
2024-01-28,Legs,Leg Press,Legs,2,8,140.0
2024-01-28,Legs,Leg Press,Legs,3,7,140.0
2024-01-28,Legs,Seated Leg Curl,Legs,1,12,52.0
2024-01-28,Legs,Seated Leg Curl,Legs,2,8,59.0
2024-01-28,Legs,Seated Leg Curl,Legs,3,10,59.0
2024-01-28,Legs,Smith machine standing calf raise,Legs,1,12,110.0
2024-01-28,Legs,Smith machine standing calf raise,Legs,2,10,110.0
2024-01-28,Legs,Smith machine standing calf raise,Legs,3,9,110.0
2024-01-28,Legs,Leg Extensions,Legs,1,10,86.0
2024-01-28,Legs,Leg Extensions,Legs,2,9,86.0
2024-01-28,Legs,Leg Extensions,Legs,3,5,86.0
